Node;Closeness Centrality
CPT3-PE1;0.19479950086000472
DUR3-PE1;0.17305848513902208
BFN3-PE1;0.16287857424849134
ELS1-PE1;0.15952716325572405
CPT2-PE1;0.15025232818271683
BFN2-PE1;0.14909654104284978
PLZ1-PE1;0.1462833987590224
GRJ-TSN459-NMU-GC;0.1446458980266453
CPT-GREYSS1-TSN463-DFA-PLN;0.1446458980266453
CPT1-IR1;0.1430446519230293
TENET-TSN470-DFA-WYN;0.1430446519230293
TERACO-TSN462-RDB;0.14251875246742993
ISD1-PE1;0.14251875246742993
CPT7-PE1;0.14147846960270416
CPT-TSN793-NSFAS-CBD;0.14147846960270416
